genotype,environment,yield_1_0,yield_0_8,yield_0_5,yield_0_3
17047,Emerald_Wet,554.9845012,545.6974056,561.3833163,546.9657664
17048,Dalby_Dry,200.5749355,203.324661,198.7430397,202.3161488
17048,Dalby_Wet,523.5547832,516.1199878,515.1757248,533.7738581
17048,Emerald_Dry,125.0725779,116.6854744,118.8029985,106.185406
17048,Emerald_Wet,536.3342451,530.9866721,546.8687756,533.532007
17049,Dalby_Dry,161.1866874,157.3087426,159.4264801,152.5883542
17049,Dalby_Wet,521.9663588,522.6227976,535.4925475,535.5152304
17049,Emerald_Dry,103.7075574,99.21676943,127.5528375,98.58493476
17049,Emerald_Wet,528.4063781,531.216546,547.0309551,523.8490741
17050,Dalby_Dry,156.4469693,147.0588241,150.3368277,149.3030912
17050,Dalby_Wet,506.0167428,497.8727466,503.0357372,514.7966736
17050,Emerald_Dry,103.2038305,96.60769605,106.134119,93.80103659
17050,Emerald_Wet,517.1690906,508.332908,527.8014576,526.7400841
17051,Dalby_Dry,245.368613,257.5669891,265.7752382,231.1106261
17051,Dalby_Wet,527.2685173,521.9796118,522.6441529,526.4532692
17051,Emerald_Dry,179.0052569,170.7227798,172.820511,176.1439114
17051,Emerald_Wet,510.7421967,502.6123748,491.8250386,479.9757786
17052,Dalby_Dry,132.397671,137.9181131,123.6302723,148.79121
17052,Dalby_Wet,498.503569,506.8259027,495.1023213,474.856649
17052,Emerald_Dry,105.4535555,103.3035189,110.4569251,91.20292294
17052,Emerald_Wet,523.2392634,517.2295212,524.6202262,529.3478595
17053,Dalby_Dry,165.1410762,165.3844165,152.2545557,142.882823
17053,Dalby_Wet,516.3705205,512.2866073,522.24434,515.4422462
17053,Emerald_Dry,104.8312079,102.4407523,88.99312202,89.45910183
17053,Emerald_Wet,541.9962269,552.1061001,544.7614747,558.702425
17054,Dalby_Dry,197.7883194,186.4554597,207.5077717,218.5671825
17054,Dalby_Wet,529.7074541,519.7731479,530.8532981,507.8088203
17054,Emerald_Dry,120.3048583,121.5074917,116.7278255,120.5439808
17054,Emerald_Wet,556.1671586,555.5251042,580.8420223,569.4369452
17055,Dalby_Dry,179.7093115,169.4371645,181.6898942,155.8020298
17055,Dalby_Wet,521.3215153,524.4877059,508.1684925,500.2783186
17055,Emerald_Dry,106.1632377,104.2694211,122.1267568,129.374897
17055,Emerald_Wet,550.9588389,547.5090357,555.0696604,554.2673805
17056,Dalby_Dry,224.1766848,226.5691974,221.1129162,206.0589458
17056,Dalby_Wet,540.4332721,538.3983971,534.030759,547.6675753
17056,Emerald_Dry,142.9390176,136.8810614,146.0413094,142.7621565
17056,Emerald_Wet,540.993788,542.1763481,546.2484185,561.3573985
17057,Dalby_Dry,245.0399839,251.7842943,240.654449,242.9150887
17057,Dalby_Wet,526.0477516,536.6146457,522.787294,514.9582216
17057,Emerald_Dry,181.7342567,183.5660364,181.0376993,168.7881992
17057,Emerald_Wet,498.2002471,500.7254204,500.5563357,500.7661093
17058,Dalby_Dry,193.1064069,193.1705608,179.6056863,189.1990682
17058,Dalby_Wet,530.540689,530.8295518,530.5818168,535.4641501
17058,Emerald_Dry,116.6860374,120.4569672,103.0620445,124.6775941
17058,Emerald_Wet,543.1974894,551.1393812,530.1030978,546.324025
17059,Dalby_Dry,224.3395103,236.5687778,251.4007416,213.0489487
17059,Dalby_Wet,535.394773,539.7917913,539.2869378,543.0586102
17059,Emerald_Dry,145.1833129,142.0881851,133.454666,117.2724024
17059,Emerald_Wet,538.0892012,534.1857784,536.4303889,547.0661576
17060,Dalby_Dry,232.181117,229.3881195,249.3483846,216.8839724
17060,Dalby_Wet,533.1275431,532.1243926,529.904626,519.2003705
17060,Emerald_Dry,159.7010922,150.4138233,135.6393258,168.9663411
17060,Emerald_Wet,525.0802614,517.9446201,510.6839013,499.2515609
17061,Dalby_Dry,211.6325732,191.0278703,203.4916871,212.8115646
17061,Dalby_Wet,548.0223341,534.3485968,520.6833485,526.5142238
17061,Emerald_Dry,138.5176556,136.9696573,141.0702595,146.3788475
17061,Emerald_Wet,573.563081,573.3337971,585.1073376,576.4276118
17062,Dalby_Dry,171.5174685,182.2173071,157.0624026,165.2810572
17062,Dalby_Wet,525.4428203,528.3615241,509.6465436,528.2553081
17062,Emerald_Dry,105.1078741,108.0728029,106.6128604,113.7527432
17062,Emerald_Wet,540.2255615,533.7786979,556.5701784,550.9101949
17063,Dalby_Dry,192.7934113,190.41793,195.4809111,218.7067953
17063,Dalby_Wet,526.7884962,521.6880812,529.4850523,498.9612762
17063,Emerald_Dry,115.732374,107.3870558,90.74474354,117.0409261
17063,Emerald_Wet,548.4518551,542.9951771,560.6502193,576.50298
17064,Dalby_Dry,212.9445454,220.0654213,191.6354757,212.152413
17064,Dalby_Wet,542.2330351,544.8422642,546.8059592,529.3152349
17064,Emerald_Dry,130.7421163,134.5123994,106.2716878,128.534677
17064,Emerald_Wet,562.1871355,575.9980351,525.0181092,562.0228861
17065,Dalby_Dry,192.3265905,197.4433841,195.3298145,201.9276227
17065,Dalby_Wet,531.190503,532.2843633,513.3305864,518.7145281
17065,Emerald_Dry,115.5853416,121.59531,94.81823963,100.8506932
17065,Emerald_Wet,553.9456771,556.5896427,543.0441006,549.6939928
17066,Dalby_Dry,179.9242579,178.5746733,174.9351983,193.4148182
17066,Dalby_Wet,533.6438283,540.7589296,543.9552714,545.026416
17066,Emerald_Dry,103.8209782,109.3147645,112.873492,126.3222406
17066,Emerald_Wet,561.7276111,556.6987289,568.6567024,550.7329364
17067,Dalby_Dry,267.9075318,259.6862868,265.4711378,242.7591105
17067,Dalby_Wet,498.2740778,498.6629664,503.4197074,484.9779642
17067,Emerald_Dry,209.1496107,219.4203574,211.4139862,208.7060065
17067,Emerald_Wet,471.4227055,474.3157056,475.0022231,470.2090655
17068,Dalby_Dry,180.8917194,183.652557,165.2135494,120.403261
17068,Dalby_Wet,517.255298,519.1788688,501.6089498,516.9326542
17068,Emerald_Dry,110.5904985,96.45455146,125.3940843,132.3820856
17068,Emerald_Wet,529.7831283,536.2909846,541.1771587,539.1589872
17069,Dalby_Dry,212.68385,207.2834937,205.3955236,250.8180594
17069,Dalby_Wet,538.7188656,544.5605877,525.241761,545.0787826
17069,Emerald_Dry,133.6094697,139.3669243,116.847369,89.58795101
17069,Emerald_Wet,569.7057877,563.5481325,562.9301779,565.0371043
17070,Dalby_Dry,154.7849635,157.5629222,146.749946,178.9825797
17070,Dalby_Wet,506.6791345,514.6241379,522.1646043,553.2062472
17070,Emerald_Dry,102.4327404,99.3360891,98.53886634,94.77617992
17070,Emerald_Wet,530.0231563,542.7301161,526.9011398,562.8516707
17071,Dalby_Dry,242.2350474,251.7042697,238.7155825,264.4802867
17071,Dalby_Wet,534.0215661,545.5808723,533.3013553,486.9720979
17071,Emerald_Dry,164.3543617,171.5731797,173.072663,145.8821529
17071,Emerald_Wet,509.3799212,513.3254764,507.663822,538.3515074
17072,Dalby_Dry,244.8854174,240.0584234,249.9318222,242.8761835
17072,Dalby_Wet,533.6744143,547.2766184,528.968826,522.2654467
17072,Emerald_Dry,167.8910484,157.0396118,175.4946827,197.982935
17072,Emerald_Wet,513.1544625,519.8749749,502.8216041,485.3704387
17073,Dalby_Dry,237.7193532,227.2995852,249.3702155,245.1318946
17073,Dalby_Wet,519.9016678,508.0506896,495.8179739,532.5308806
17073,Emerald_Dry,165.6599221,168.4573891,183.1918586,154.2256001
17073,Emerald_Wet,499.5387175,502.3275295,505.5487366,509.2458336
17074,Dalby_Dry,132.2950229,125.7608775,150.3510418,129.320915
17074,Dalby_Wet,495.0363425,488.0699282,520.2789285,527.3756674
17074,Emerald_Dry,103.8356552,113.0824253,112.3653371,108.9193283
17074,Emerald_Wet,524.2991459,516.2199585,522.0564007,518.8933543
17075,Dalby_Dry,171.724979,161.820328,164.5044966,183.9350258
17075,Dalby_Wet,524.946987,516.0514118,510.9669188,499.888556
17075,Emerald_Dry,105.2406593,95.42268601,104.5919009,130.9921384
17075,Emerald_Wet,544.3540349,546.9746448,538.1295519,542.5511023
17076,Dalby_Dry,172.6719533,166.7313853,181.5697467,159.7007795
17076,Dalby_Wet,521.1568653,520.3067969,523.6352903,546.8170363
17076,Emerald_Dry,108.5418383,111.1015569,99.09470191,107.9825535
17076,Emerald_Wet,534.9183682,530.5250224,538.7397985,524.8480294
17077,Dalby_Dry,252.9238858,263.6401162,251.1057911,242.1240034
17077,Dalby_Wet,528.6308808,527.4836034,511.5799263,507.5563128
17077,Emerald_Dry,184.8099785,175.2215776,192.8056617,170.6819217
17077,Emerald_Wet,504.3588225,496.5503729,504.2987076,450.6430868
17078,Dalby_Dry,197.551559,189.3583786,198.8323731,205.9559002
17078,Dalby_Wet,538.727626,539.0925192,534.2813738,557.9675358
17078,Emerald_Dry,117.0602477,128.685978,119.1650385,137.2923498
17078,Emerald_Wet,563.2287628,561.4626304,565.472301,532.8336393
17079,Dalby_Dry,180.9064722,174.5366285,190.5272771,167.3971135
17079,Dalby_Wet,532.4885656,536.2738151,523.1379119,516.659569
17079,Emerald_Dry,107.8431871,109.5395417,108.6262611,115.0983547
17079,Emerald_Wet,556.7932272,560.2730417,562.3631202,533.2525276
17080,Dalby_Dry,154.8464762,154.0164951,152.372246,157.5916521
17080,Dalby_Wet,523.6453029,528.5346786,523.0118486,542.9674865
17080,Emerald_Dry,100.6206898,109.8344185,125.1138099,97.45493792
17080,Emerald_Wet,528.407248,530.1333042,525.8640969,508.4464882
17081,Dalby_Dry,206.1982694,219.6451657,204.0487391,201.7180426
17081,Dalby_Wet,532.6361007,524.472744,542.2194368,563.0715292
17081,Emerald_Dry,126.5085616,132.9534177,139.5512386,163.1460804
17081,Emerald_Wet,559.5620345,565.1188466,558.1628219,583.816444
17082,Dalby_Dry,254.2916282,238.4484875,246.6556129,222.848509
17082,Dalby_Wet,510.1071865,511.9997862,546.459983,534.7306062
17082,Emerald_Dry,186.2210962,186.9005526,192.3502282,180.0174682
17082,Emerald_Wet,489.6169753,487.148956,489.9063703,484.3705266
17083,Dalby_Dry,205.7362144,195.1890598,219.0909975,193.1207322
17083,Dalby_Wet,533.0738474,542.5863064,543.7949341,519.0780158
17083,Emerald_Dry,126.4949974,136.614236,140.7185475,129.3192284
17083,Emerald_Wet,559.7401435,553.6571552,566.2985513,524.0686851
17084,Dalby_Dry,191.2801838,190.5407121,185.529933,202.9753672
17084,Dalby_Wet,522.2656853,523.7919811,526.7603841,527.3475095
17084,Emerald_Dry,113.7641813,109.7350875,135.4476792,133.8732837
17084,Emerald_Wet,564.0589383,566.3063779,572.0051398,572.6492067
17085,Dalby_Dry,260.2785715,261.0097076,269.5081426,228.7332371
17085,Dalby_Wet,519.5054357,519.3244134,515.6631546,498.6731478
17085,Emerald_Dry,188.8826054,192.3995309,176.8616532,202.554205
17085,Emerald_Wet,489.620542,501.2026119,491.4007809,495.0285833
17086,Dalby_Dry,205.5268381,207.8736165,210.3864554,219.2421446
17086,Dalby_Wet,544.0703769,541.4091432,539.8001841,552.5857787
17086,Emerald_Dry,124.6236616,131.6150273,146.5953004,117.9091281
17086,Emerald_Wet,552.1498797,549.5470923,558.1292137,572.6293968
17087,Dalby_Dry,138.9424353,143.8115044,146.391021,175.5877707
17087,Dalby_Wet,492.121614,494.9018732,513.8685826,491.1663475
17087,Emerald_Dry,105.0473134,106.503144,130.2749162,101.5504151
17087,Emerald_Wet,521.4536805,523.3078954,529.1710987,492.9967689
17088,Dalby_Dry,154.4236362,168.6133692,158.1230364,185.9109864
17088,Dalby_Wet,523.6295938,529.6439428,520.1166697,547.0164821
17088,Emerald_Dry,99.96210866,108.6206767,94.89187207,128.7105482
17088,Emerald_Wet,536.812788,537.2046375,545.8885614,529.077467
17089,Dalby_Dry,225.375504,231.4782688,205.7709641,247.1903128
17089,Dalby_Wet,532.1727695,527.4686271,539.3861134,555.844663
17089,Emerald_Dry,150.5384878,149.9417669,136.0007313,184.26131
17089,Emerald_Wet,510.2271396,509.9106278,514.9420956,529.6244614
17090,Dalby_Dry,171.614539,178.3769103,166.5566257,209.8808651
17090,Dalby_Wet,532.5328583,541.6971866,533.072363,507.8742382
17090,Emerald_Dry,105.0761959,101.9262537,115.5302976,117.8645269
17090,Emerald_Wet,541.7935892,538.7118563,520.761828,534.6721246
17091,Dalby_Dry,221.8129951,221.4477909,230.1157999,210.9226698
17091,Dalby_Wet,539.0938344,537.8792533,550.9271468,521.2842129
17091,Emerald_Dry,148.6352568,140.4437104,134.742657,149.006177
17091,Emerald_Wet,543.7134819,540.3034085,546.6587986,521.4449625
17092,Dalby_Dry,244.7508209,241.7728822,246.3769466,262.061093
17092,Dalby_Wet,531.0077687,535.5219284,523.3104732,498.4794449
17092,Emerald_Dry,169.7837291,166.8484821,160.5658274,157.4193957
17092,Emerald_Wet,516.0845524,517.168219,525.9861779,526.6472482
17093,Dalby_Dry,171.1276015,170.2934358,164.6212855,182.2137913
17093,Dalby_Wet,525.4451792,516.690183,526.6675952,537.7455082
17093,Emerald_Dry,102.9735829,110.1326671,91.85978583,102.9966565
17093,Emerald_Wet,542.9933431,534.2639584,543.8808143,545.6821036
17094,Dalby_Dry,165.932098,164.9803906,151.6475435,205.2029963
17094,Dalby_Wet,514.5570147,517.6608844,515.0640842,521.8501717
17094,Emerald_Dry,103.3667992,96.26860914,100.7460418,122.8255925
17094,Emerald_Wet,540.6099829,525.6375746,532.7649354,555.6691903
17095,Dalby_Dry,224.2605854,219.9640205,222.1024384,219.5174348
17095,Dalby_Wet,539.8877737,544.282672,532.814049,532.2960753
17095,Emerald_Dry,143.4052818,142.4337989,135.3592123,152.9893887
17095,Emerald_Wet,551.6058878,545.0323654,569.626455,566.4370356
17096,Dalby_Dry,154.8419056,148.4312299,146.1992128,146.9490132
17096,Dalby_Wet,523.2387225,532.0062197,529.2372048,550.1781823
17096,Emerald_Dry,99.2944506,104.9602402,112.7175186,94.42990259
17096,Emerald_Wet,531.7705743,533.9672427,517.7567555,475.5536266
17097,Dalby_Dry,165.482727,167.0236386,182.1942587,183.3059984
17097,Dalby_Wet,524.6446107,520.5580763,500.736885,524.8583765
17097,Emerald_Dry,101.653101,99.30780647,108.3464166,108.9201073
17097,Emerald_Wet,545.2301612,542.8390907,550.4014083,541.729304
17098,Dalby_Dry,227.4212346,230.2890427,236.5543159,232.517709
17098,Dalby_Wet,531.2316732,533.0917004,533.9933332,526.1870579
17098,Emerald_Dry,154.7544972,170.7758437,155.3231769,183.5885133
17098,Emerald_Wet,518.1758097,519.5198426,507.499665,537.6649509
17099,Dalby_Dry,181.2570604,179.3451042,187.7745355,164.644386
17099,Dalby_Wet,518.572552,518.6489667,506.6923296,532.5223483
17099,Emerald_Dry,110.6555552,106.0402667,107.9204394,114.6869149
17099,Emerald_Wet,536.0994645,531.9924718,525.8637168,589.0559966
17100,Dalby_Dry,199.6133902,193.2504566,190.0288549,199.9154046
17100,Dalby_Wet,536.5311151,541.5371207,543.8188543,524.1574335
17100,Emerald_Dry,122.4972033,122.4538014,107.8952875,121.0843034
17100,Emerald_Wet,560.332787,555.7720249,548.6405425,572.1769057
17101,Dalby_Dry,200.492204,203.2977073,214.6253066,213.7424433
17101,Dalby_Wet,523.2773617,534.3560807,510.4457965,534.0558646
17101,Emerald_Dry,125.0873952,130.8821238,127.5705111,100.3936298
17101,Emerald_Wet,543.6619124,556.1166797,527.8781433,535.1472428
17102,Dalby_Dry,223.5885375,209.3374654,244.4475643,227.9728746
17102,Dalby_Wet,538.6606279,536.3733312,536.2391584,546.655214
17102,Emerald_Dry,151.5761836,154.2964201,146.9734625,147.4118492
17102,Emerald_Wet,522.8467979,525.7295833,529.9295947,539.0804762
17103,Dalby_Dry,171.9501477,168.453404,161.2188363,114.9373845
17103,Dalby_Wet,526.2861888,522.4631038,535.2888395,472.5544417
17103,Emerald_Dry,103.5372101,109.1322363,101.642444,146.4535803
17103,Emerald_Wet,566.136401,579.2584686,597.2078818,557.1972826
17104,Dalby_Dry,215.9204732,227.036744,237.9547379,218.5217074
17104,Dalby_Wet,537.9323635,529.2170141,550.9434073,568.0688981
17104,Emerald_Dry,140.7061288,143.4888666,124.5340194,143.8486224
17104,Emerald_Wet,542.666517,543.8363498,550.6115568,546.6214615
17105,Dalby_Dry,228.9210216,226.4769051,220.2784647,255.7987938
17105,Dalby_Wet,546.4109924,545.260667,538.510082,544.8754866
17105,Emerald_Dry,158.6735467,171.4596001,159.8494962,167.3223128
17105,Emerald_Wet,553.0987171,544.2139068,569.0581319,579.6260215
17106,Dalby_Dry,193.1470919,189.675469,189.4671343,185.9124696
17106,Dalby_Wet,526.2546672,534.9102821,507.9274104,518.9245673
17106,Emerald_Dry,119.8376339,117.6152949,118.0220961,96.23592096
17106,Emerald_Wet,546.0222444,541.4526361,557.73294,540.0655722
17107,Dalby_Dry,181.1199706,193.0622855,191.8565269,188.4233721
17107,Dalby_Wet,521.779176,514.4062289,542.0005718,556.1109752
17107,Emerald_Dry,111.1781582,118.051924,108.1521852,104.8044574
17107,Emerald_Wet,538.4059391,544.3439916,554.0967774,556.5461281
17108,Dalby_Dry,173.1460634,170.65804,197.0043523,170.3629034
17108,Dalby_Wet,529.217412,526.0926406,552.530946,524.1037197
17108,Emerald_Dry,106.9703624,105.6605342,92.60543475,112.1639285
17108,Emerald_Wet,541.9169208,533.0001419,548.2192151,528.6912598
17109,Dalby_Dry,197.7602548,218.7926675,184.5582296,214.8189092
17109,Dalby_Wet,543.1931183,547.3848813,548.8452413,564.5931383
17109,Emerald_Dry,115.7428984,128.5747756,111.8204268,143.4466175
17109,Emerald_Wet,561.6275422,564.1808509,571.2903986,524.628472
17110,Dalby_Dry,185.7225542,191.3597588,188.1152799,166.1429749
17110,Dalby_Wet,529.5482252,530.7117226,527.28593,529.5290509
17110,Emerald_Dry,114.453619,125.4968671,110.7449306,81.68599263
17110,Emerald_Wet,545.6199023,562.4299341,519.9083662,536.4294809
17111,Dalby_Dry,171.9403582,186.5886045,160.6985383,180.9365622
17111,Dalby_Wet,524.2409628,528.7347043,521.5134471,540.7854411
17111,Emerald_Dry,106.3591669,104.2911819,119.976279,126.1070479
17111,Emerald_Wet,537.1040191,538.5426705,542.6199028,561.2523018
17112,Dalby_Dry,199.3820999,201.5756999,213.0546855,203.0925271
17112,Dalby_Wet,538.6832225,531.1404843,546.3487162,530.3367322
17112,Emerald_Dry,121.6110591,116.7040815,113.7990462,101.8244112
17112,Emerald_Wet,564.2200114,571.533457,589.9335359,558.416411
17113,Dalby_Dry,154.4234858,152.1681311,155.6278199,178.5547395
17113,Dalby_Wet,505.549427,502.5160816,505.2865648,507.7028532
17113,Emerald_Dry,99.54354131,103.2573008,110.5865577,164.611871
17113,Emerald_Wet,517.6035528,528.2856878,538.601583,519.2083449
17114,Dalby_Dry,224.2624454,219.479105,225.1077121,221.275239
17114,Dalby_Wet,541.9028097,548.2269061,543.0626145,530.1639943
17114,Emerald_Dry,141.9231764,142.6881527,149.9771563,114.2314045
17114,Emerald_Wet,554.7752666,553.2466083,557.5478387,563.5773222
17115,Dalby_Dry,212.6968806,221.5053612,198.8995916,231.1659159
17115,Dalby_Wet,541.7436514,548.7433891,539.677363,530.7247142
17115,Emerald_Dry,136.1173114,139.6128,156.3225521,124.6315013
17115,Emerald_Wet,559.5446295,556.0018944,550.2012627,557.7553404
17116,Dalby_Dry,259.1649426,254.4005433,260.872857,243.1493165
17116,Dalby_Wet,524.0954098,517.5923794,501.8661004,512.3100993
17116,Emerald_Dry,197.0239058,193.018529,209.4332057,187.2327593
17116,Emerald_Wet,502.5849859,488.0613856,502.1230545,444.0837366
17117,Dalby_Dry,180.975602,176.0993425,196.7505699,177.6591818
17117,Dalby_Wet,518.4882929,507.6378907,500.488785,532.39013
17117,Emerald_Dry,108.3608512,114.0654816,89.54232126,120.3627
17117,Emerald_Wet,535.5608818,544.6313767,538.3468976,526.4618069
17118,Dalby_Dry,192.9926118,204.9423482,187.5640421,221.5296877
17118,Dalby_Wet,524.5340362,521.415572,516.1365604,522.1386749
17118,Emerald_Dry,115.4266962,118.0230188,123.3737297,103.8197926
17118,Emerald_Wet,542.8102744,539.7507611,553.8254016,530.7811096
17119,Dalby_Dry,254.8992015,245.215138,241.3683204,245.1232569
17119,Dalby_Wet,537.7603183,541.2336161,523.7380784,544.8801027
17119,Emerald_Dry,177.0271466,180.8355526,187.4290081,177.0306759
17119,Emerald_Wet,500.311831,508.6494334,490.2992841,530.7083074
17120,Dalby_Dry,155.8823121,166.6512863,143.6623196,157.3193165
17120,Dalby_Wet,501.8613741,499.4608724,485.3019379,518.0053714
17120,Emerald_Dry,99.78205797,95.51120387,104.7615273,82.58639132
17120,Emerald_Wet,528.0403143,526.2172524,540.0464795,548.5020379
17121,Dalby_Dry,199.6372325,206.9949787,200.2587216,226.7185772
17121,Dalby_Wet,535.4188038,536.6451469,537.1585976,544.0138613
17121,Emerald_Dry,123.28966,121.0327631,123.8774423,113.5988129
17121,Emerald_Wet,556.1700276,555.3770834,551.8566298,567.5052958
17122,Dalby_Dry,229.8510307,233.4631856,244.0194802,222.9297352
17122,Dalby_Wet,541.7285918,535.164603,535.8148887,563.2710301
17122,Emerald_Dry,155.8928326,156.0656933,170.2422663,143.6134229
17122,Emerald_Wet,540.1734354,531.3931653,546.282618,512.581987
17123,Dalby_Dry,192.3387061,179.4874924,185.2880653,176.9523771
17123,Dalby_Wet,531.2503957,532.5852282,549.2178661,530.9188372
17123,Emerald_Dry,111.2328863,104.2761484,114.7498318,101.4922886
17123,Emerald_Wet,554.9775904,554.5996176,546.2427507,558.5735671
17124,Dalby_Dry,205.7667188,202.42937,206.6901096,168.024331
